src_ip,dst_ip,src_port,dst_port,protocol,flow_duration,pkt_count,pkt_size_avg,bytes_sent,bytes_received,conn_count_last_10s,same_dst_count,srv_serror_rate,dst_host_srv_count,dst_host_same_srv_rate,is_malicious,attack_type,country_src,country_dst,entropy,flow_id,honeypot_flag
53.84.30.29,187.171.50.135,61180,6138,ICMP,1957,549,989,9079,21335,39,15,0.73,38,0.53,0,Normal,UK,China,0.558,672,0
180.242.111.100,84.220.194.245,17988,3086,TCP,3817,803,1191,22593,1801,47,15,0.05,9,0.84,0,Normal,USA,UK,0.584,673,0
21.75.237.227,4.239.43.69,64852,4222,UDP,5662,576,1241,43362,4900,19,5,0.89,31,0.29,0,Normal,China,India,0.875,674,0
191.191.151.106,22.217.52.99,18131,368,TCP,6639,379,914,13105,17516,3,28,0.8,4,0.54,0,Normal,India,Germany,0.658,675,0
47.76.231.37,22.245.52.186,32910,1818,UDP,6790,701,187,37630,14649,41,14,0.2,4,0.63,0,Normal,Russia,USA,0.864,676,0
121.60.130.121,187.42.78.100,62438,2700,UDP,1233,172,111,8597,12425,14,16,0.06,28,0.17,0,Normal,UK,India,0.363,677,0
72.241.46.63,198.1.207.229,26408,1900,TCP,9791,752,1389,31820,23706,45,19,0.18,40,0.3,0,Normal,India,China,0.7,678,0
27.127.241.194,104.15.68.33,10280,2881,UDP,9395,826,1165,29146,1317,30,18,0.51,20,0.46,0,Normal,USA,Germany,0.413,679,0
117.131.250.168,75.34.117.149,9618,841,TCP,8053,660,1394,12782,47260,41,11,0.63,44,0.13,0,Botnet,UK,India,0.736,680,0
40.5.143.138,99.210.188.122,45468,2391,ICMP,7942,950,1135,23321,46514,23,15,0.3,23,1,0,Normal,Germany,Germany,0.598,681,0
211.49.116.61,168.139.204.127,64836,3338,ICMP,1163,869,788,6349,45103,6,16,0.65,27,0.2,0,Normal,Russia,Russia,0.308,682,0
132.149.196.95,211.34.57.119,24949,801,ICMP,6425,120,870,25489,37315,27,14,0.55,1,0.3,0,Ransomware,UK,India,0.839,683,0
63.102.10.77,103.195.106.61,13010,1278,UDP,9879,105,211,23388,36339,16,18,0.68,40,0.51,0,Normal,India,Russia,0.197,684,0
98.164.66.102,151.49.102.175,39146,1857,ICMP,2661,742,1446,29669,10600,25,5,0.06,4,0.71,0,Normal,Russia,Russia,0.204,685,0
35.29.158.207,154.13.22.84,39133,1380,ICMP,6749,798,345,37273,41326,35,20,0.8,48,0.66,0,Normal,Germany,China,0.984,686,0
248.95.117.24,225.255.64.231,58098,1810,ICMP,2634,95,1131,19373,26519,43,22,0.4,19,0.57,0,Normal,Russia,Germany,0.435,687,0
192.185.248.2,156.3.39.225,35336,7458,UDP,7783,387,300,47098,16766,13,18,0.59,27,0.86,0,Normal,Russia,Russia,0.468,688,0
159.51.2.123,23.168.52.135,64202,1208,UDP,9451,919,1466,7864,22844,32,2,0.71,7,0.01,1,Botnet,India,China,0.28,689,0
75.64.41.240,23.4.6.86,2825,1662,TCP,8853,389,999,24000,22411,5,15,0.04,20,0.11,0,Normal,Russia,China,0.988,690,0
112.249.225.26,85.10.78.174,63910,3621,UDP,6255,533,1246,40211,34845,5,8,0.12,35,0.87,0,Normal,China,India,0.713,691,0
4.190.222.116,73.87.127.185,33232,452,TCP,4128,853,1038,42419,44356,36,28,0.13,15,0.96,0,Normal,India,UK,0.901,692,0
132.176.53.196,186.188.194.72,60185,2321,ICMP,7261,88,836,908,16142,21,12,0.47,35,0.28,0,Ransomware,India,India,0.149,693,0
2.108.157.150,113.229.157.251,56546,7818,TCP,7349,556,290,28375,33182,1,16,0.82,43,0.05,0,Normal,Russia,UK,0.729,694,0
75.62.47.6,76.208.15.196,8011,4406,UDP,9781,262,964,23032,42244,2,25,0.72,37,0.46,0,Normal,China,USA,0.288,695,0
119.216.152.16,173.191.53.47,26610,4915,TCP,1548,88,1207,15218,37366,14,11,0.49,38,0.75,0,SQL Injection,USA,Russia,0.563,696,0
16.56.178.88,181.211.106.244,24581,7643,ICMP,6090,819,1035,28278,40201,33,10,0.12,11,0.86,0,Normal,India,Germany,0.97,697,0
219.203.8.87,213.171.153.237,30357,6178,UDP,2359,830,1441,12302,47291,5,3,0.03,28,0.64,1,Normal,India,India,0.733,698,0
232.80.209.27,85.169.205.184,12068,6369,UDP,5120,322,509,29750,3015,38,17,0.51,12,0.18,1,Normal,Russia,USA,0.455,699,0
186.203.251.34,204.103.38.81,49001,3511,TCP,8917,990,134,49064,42764,49,19,0.22,27,0.85,0,Normal,India,China,0.285,700,0
155.161.101.42,49.184.26.250,64231,117,TCP,470,456,474,33084,18201,6,19,0.89,4,1,0,Normal,India,Russia,0.182,701,0
138.51.61.16,85.167.162.241,24234,1713,UDP,7467,29,1148,28590,43320,19,11,0.31,45,0.73,0,Normal,India,China,0.43,702,0
181.64.4.3,130.89.146.62,6246,5046,ICMP,850,138,274,49934,29666,45,29,0.94,18,0.14,0,Ransomware,China,USA,0.147,703,0
58.74.39.187,178.27.162.87,3739,7391,TCP,7839,826,953,18109,35949,36,28,0.05,35,0.7,0,Normal,UK,USA,0.479,704,0
213.23.233.57,98.192.199.232,52635,1642,ICMP,9937,820,197,8551,33829,20,20,0.8,27,0.28,1,Normal,UK,Russia,0.602,705,0
23.202.136.143,67.195.189.183,15761,1757,TCP,5722,127,1188,36338,45129,49,23,0.69,13,0.62,1,Normal,Germany,Russia,0.897,706,0
122.34.134.147,28.151.120.78,5271,2893,TCP,2043,278,1310,160,44023,16,22,0.4,40,0.93,1,DoS,China,China,0.265,707,0
6.164.168.136,226.19.147.71,32743,5058,ICMP,398,422,1299,24047,8422,14,7,0.78,11,0.46,1,DoS,India,Russia,0.341,708,0
253.9.58.158,124.72.209.151,7144,5234,TCP,6691,794,1060,40691,4693,7,19,0.5,36,0.75,0,DoS,China,USA,0.602,709,0
17.179.70.209,27.144.57.251,58089,5970,UDP,1554,985,1103,19822,1878,23,18,0.4,39,0.88,0,Normal,UK,UK,0.414,710,0
83.206.211.235,97.242.107.58,12069,1890,ICMP,5514,507,1432,3928,10963,38,20,0.57,18,0.3,0,Normal,India,UK,0.155,711,0
67.34.233.151,193.20.97.87,53075,5553,UDP,1028,289,645,43893,4032,5,12,0.33,42,0.93,1,Normal,Russia,USA,0.347,712,0
167.80.90.150,42.253.94.133,64054,5266,UDP,664,587,326,33907,7946,36,19,0.17,34,0.62,0,Normal,USA,USA,0.732,713,0
119.111.61.55,23.85.125.189,31939,2996,TCP,3761,917,1150,25227,45915,39,14,0.54,20,0.79,0,Normal,China,USA,0.791,714,0
107.220.155.164,31.6.74.115,33746,102,TCP,2156,667,516,10904,49323,8,13,0.69,32,0.33,0,Normal,UK,Russia,0.437,715,0
22.17.20.99,223.106.39.231,44973,3294,ICMP,5968,938,1300,6437,3340,16,28,0.93,8,0.97,0,Normal,India,UK,0.102,716,0
107.204.20.202,145.55.74.19,59199,4686,TCP,8098,490,1073,42903,20983,31,11,0.52,13,0.3,0,Normal,USA,Germany,0.472,717,0
216.58.3.153,200.24.247.2,49668,1603,TCP,4815,973,237,22290,8715,39,25,0.16,47,0.31,0,Normal,USA,UK,0.945,718,0
250.74.172.187,29.137.189.20,63473,1581,ICMP,9853,25,1369,4959,47101,1,10,0.51,13,0.28,0,Normal,China,USA,0.275,719,0
210.29.154.70,7.145.106.181,40930,676,UDP,105,393,1145,40666,10116,41,22,0.65,19,0.5,0,Normal,USA,USA,0.316,720,1
52.68.215.111,198.51.1.165,36824,6357,UDP,8356,995,497,22134,25857,10,25,0.58,13,0.69,0,Normal,Russia,Russia,0.415,721,0
10.100.214.128,170.218.169.14,47369,7393,ICMP,6630,109,1389,48661,42563,5,1,0.76,49,0.06,0,SQL Injection,India,Germany,0.615,722,0
160.186.68.253,127.234.44.132,49029,4009,TCP,3704,350,1155,44360,26294,45,19,0.61,7,0.45,0,Normal,UK,USA,0.236,723,0
87.211.171.92,2.190.32.102,36282,6883,ICMP,1396,884,309,17891,6190,1,10,0.94,13,0.41,0,Normal,India,Germany,0.936,724,0
199.199.115.170,33.134.129.134,23080,2357,ICMP,974,958,51,7967,3623,32,6,0.35,48,0.2,0,Normal,China,Germany,0.366,725,0
79.11.224.19,68.225.4.237,23076,7751,ICMP,9966,873,691,16916,10686,22,3,0.65,23,0.38,0,Normal,China,Germany,0.824,726,0
78.76.83.108,176.191.119.247,44963,1461,TCP,6914,839,486,22021,33677,5,15,0.44,42,0.86,0,DDoS,China,UK,0.28,727,0
163.246.51.72,198.87.45.151,58904,6944,UDP,5100,497,1425,43657,18644,6,6,0.09,16,0.91,0,Normal,Russia,Russia,0.706,728,0
59.202.41.105,60.23.213.76,3998,4163,TCP,8254,359,464,42741,437,40,3,0.25,11,0.9,0,Normal,India,India,0.805,729,0
30.51.249.210,80.124.29.163,54639,2931,UDP,7498,63,316,45316,10711,35,25,0.34,29,0.77,1,Normal,USA,India,0.707,730,0
99.20.130.227,189.180.243.47,8226,181,UDP,9565,18,916,41136,17196,12,29,0.44,19,0.67,0,Normal,UK,China,0.95,731,0
51.240.199.195,123.26.3.192,21427,2795,UDP,136,193,952,37794,30140,36,19,0.26,39,0.84,0,DoS,Russia,China,0.932,732,0
79.213.38.49,97.177.142.30,38755,2680,UDP,5711,141,333,46730,39314,31,24,0.02,21,0.98,0,Normal,UK,China,0.427,733,0
33.201.91.121,45.48.107.37,4126,2134,ICMP,8582,905,341,46338,4218,32,9,0.23,16,0.02,0,Ransomware,China,Germany,0.649,734,0
252.147.2.174,110.71.176.185,7146,1011,TCP,7776,255,416,49936,15514,23,25,0.01,38,0.7,0,Normal,India,USA,0.881,735,0
215.28.83.140,82.132.35.132,40700,1432,TCP,5043,567,781,8786,48541,2,24,0.59,27,0.22,1,Normal,USA,Russia,0.625,736,0
190.162.29.36,47.45.214.139,9441,5995,UDP,488,988,226,24272,13283,7,13,0.09,13,0.13,0,Normal,UK,Germany,0.888,737,0
243.68.225.42,143.214.131.146,37281,4920,TCP,3700,253,160,36086,13839,8,22,0.17,43,0.57,0,Normal,UK,Germany,0.337,738,0
193.177.254.50,217.144.40.214,7322,3944,UDP,7211,236,205,17607,16316,39,17,0.03,11,0.86,1,Normal,India,Germany,0.733,739,0
75.177.45.119,24.53.38.93,52976,242,ICMP,6663,743,470,41115,38583,4,16,0.82,27,0.75,0,Normal,India,China,0.704,740,0
95.68.108.223,59.250.226.27,5880,3024,ICMP,8674,816,899,45054,16864,44,20,0.7,29,0.49,0,Normal,India,Russia,0.349,741,0
74.37.166.84,163.30.175.38,64221,8044,UDP,6242,405,443,23011,30308,48,10,0.34,20,0.05,0,Normal,USA,China,0.875,742,0
151.146.190.239,23.225.206.242,46278,885,TCP,7008,706,1318,19214,11622,29,27,0.33,13,0.22,0,Normal,UK,Germany,0.459,743,0
137.148.198.185,90.165.130.220,7771,2681,UDP,2633,889,1129,1030,43779,1,22,0.23,4,0.98,0,Normal,USA,India,0.641,744,0
83.190.41.101,200.81.50.197,7069,4244,TCP,6350,786,1388,19543,12480,33,5,0.87,20,0.77,0,Normal,China,India,0.915,745,0
153.33.136.172,244.139.216.247,5031,3249,TCP,1799,785,250,25621,22655,35,3,0.87,32,0.84,1,SQL Injection,USA,China,0.654,746,0
146.25.251.159,101.57.121.201,11071,1319,UDP,3552,861,395,1171,12263,30,29,0.44,32,0.11,0,Normal,USA,UK,0.872,747,0
226.129.189.75,32.23.193.239,58755,7578,UDP,8904,580,498,10874,1622,37,28,0.83,35,0.38,0,Normal,USA,USA,0.587,748,0
25.214.140.116,92.73.138.228,59692,5513,TCP,927,684,262,48051,43997,41,13,0.83,10,0.53,0,Normal,Germany,Russia,0.896,749,0
192.140.43.19,9.226.45.148,47800,25,ICMP,8398,498,1491,15738,211,49,9,0.15,21,0.8,0,Normal,USA,UK,0.92,750,0
159.25.239.6,51.89.106.220,31689,4279,UDP,5694,331,380,44126,40315,44,8,0.03,22,0.52,0,Normal,India,China,0.758,751,1
154.162.87.180,246.65.162.77,15124,3362,ICMP,7774,112,720,47056,39955,33,27,0.3,35,0.69,1,Normal,UK,USA,0.142,752,0
38.218.148.122,95.62.54.121,50362,121,TCP,7143,329,809,11417,1751,11,12,0.9,12,0.48,0,DoS,China,USA,0.467,753,0
130.210.225.242,70.23.134.222,56705,7425,UDP,3450,803,1342,35715,37811,29,18,0.18,24,0.32,0,Normal,Germany,Germany,0.433,754,1
196.206.140.185,219.37.3.132,53921,1018,UDP,6370,98,917,36535,13622,21,27,0.38,25,0.96,0,Normal,China,Russia,0.64,755,0
246.121.79.43,59.28.105.140,44876,6035,ICMP,2240,310,572,30031,27530,30,15,0.32,36,0.59,0,Normal,China,India,0.648,756,0
166.250.142.12,204.14.59.221,32066,748,TCP,5113,502,79,24192,42225,13,25,0.79,38,0.25,0,Normal,Germany,Germany,0.195,757,0
13.97.188.23,2.118.76.222,31335,5739,TCP,2095,721,145,27938,12743,39,7,0.52,25,0.1,0,Normal,UK,USA,0.776,758,0
238.102.100.50,209.67.241.127,38194,4399,ICMP,8671,475,1215,24165,39552,22,5,0.35,42,0.59,0,Normal,USA,UK,0.453,759,0
75.190.32.35,213.21.46.195,7924,1673,UDP,7196,825,285,35657,48827,45,25,0.49,20,0.79,0,Normal,Germany,India,0.26,760,0
118.180.227.72,183.234.40.145,16720,7483,TCP,7536,588,1404,8264,5829,18,1,0.85,37,0.57,0,Normal,Russia,USA,0.346,761,0
158.188.12.90,169.41.61.139,11221,1846,TCP,4846,91,1449,23119,1949,41,19,0.88,24,0.73,0,Normal,Germany,USA,0.347,762,0
244.243.165.136,15.54.181.14,19702,5443,TCP,390,994,1064,20539,16351,47,18,0.58,23,0.17,0,Normal,UK,USA,0.727,763,0
230.43.165.72,119.232.136.172,33742,47,ICMP,3525,423,1193,22168,47394,43,24,0.52,10,0.18,0,Normal,USA,India,0.748,764,0
36.58.211.109,5.235.98.106,42651,6557,ICMP,371,699,1144,36516,19369,34,3,0.42,7,0.88,0,Normal,Russia,China,0.483,765,0
57.209.171.201,207.130.114.121,21144,7174,UDP,1124,913,354,24348,28760,27,28,0.73,34,0.14,0,Normal,Germany,India,0.492,766,0
145.22.201.134,60.163.42.183,28892,2684,UDP,7005,58,869,886,13159,22,24,0.03,6,0.3,0,Normal,USA,China,0.181,767,0
43.67.169.186,141.187.254.127,63636,1016,UDP,5229,324,1328,26235,17764,5,16,0.18,3,0.68,0,Normal,Germany,China,0.295,768,0
221.45.179.187,166.38.91.164,9008,2083,TCP,6138,765,269,47068,19951,35,4,0.72,32,0.64,0,Normal,China,USA,0.895,769,0
76.223.119.204,69.59.6.231,32435,5619,TCP,2212,868,179,37876,27754,6,7,0.63,31,0,1,Normal,Germany,UK,0.201,770,0
224.155.11.178,109.19.42.110,17587,6594,ICMP,6357,767,1196,18058,28434,44,24,0.43,5,0.07,0,Normal,Russia,UK,0.13,771,0
203.48.223.108,235.175.221.39,34043,4004,ICMP,7715,480,1385,41922,15905,39,13,0.78,25,0.87,0,Normal,Russia,India,0.603,772,0
109.104.6.85,55.25.119.203,64308,2544,ICMP,9058,888,273,48752,8448,45,29,0.05,14,0.55,1,Normal,Russia,India,0.184,773,0
125.189.170.161,6.5.234.112,14548,2248,UDP,4983,303,1181,46847,23695,18,3,0.78,12,0.41,0,Normal,UK,UK,0.319,774,0
80.105.229.21,34.66.126.75,24704,1457,TCP,3105,901,870,1338,27163,42,13,0.62,5,0.65,0,Normal,UK,UK,0.36,775,0
120.162.14.105,74.82.31.93,22816,5786,UDP,6859,568,907,36249,17507,42,10,0.16,39,0.13,0,Normal,UK,China,0.495,776,0
243.24.94.67,65.253.71.204,56830,7349,TCP,8420,83,1309,35326,19469,28,29,0.77,32,0.24,1,Normal,UK,UK,0.782,777,1
59.195.237.203,248.167.86.58,23772,428,TCP,2726,614,443,44119,3330,19,8,0.93,14,0.88,1,Normal,USA,UK,0.658,778,0
241.125.68.66,68.4.140.20,47336,296,TCP,9011,15,638,20090,34552,44,7,0.85,42,0.87,0,Normal,Russia,India,0.509,779,0
69.55.23.97,115.198.185.131,47867,4732,UDP,5035,512,608,30699,46535,40,19,0.97,41,0.76,0,Normal,China,China,0.195,780,0
148.242.89.18,21.90.246.119,23262,5042,ICMP,3265,366,614,46730,36634,28,28,0.43,24,0.81,0,Normal,Germany,India,0.427,781,0
11.198.137.10,255.224.83.36,49116,2404,UDP,2617,876,1471,16642,5893,27,21,0.25,31,0.38,0,Normal,UK,Russia,0.729,782,0
53.64.157.182,228.164.11.232,60895,5614,ICMP,2141,61,851,428,44163,24,21,0.67,16,0.19,0,Normal,USA,India,0.187,783,0
123.129.79.107,250.174.150.202,50593,4488,TCP,6578,977,780,26186,42622,31,15,0.15,12,0.25,0,SQL Injection,China,India,0.534,784,0
131.160.159.126,67.229.124.16,50735,7020,TCP,1876,968,426,2106,7505,33,5,0.91,14,0.48,0,Normal,Germany,Germany,0.899,785,0
234.233.112.1,16.36.112.72,57846,119,TCP,6640,382,1007,551,21598,49,24,0.19,26,0.21,1,Normal,USA,UK,0.299,786,0
30.29.13.199,106.204.69.220,16040,3222,TCP,4950,438,977,26415,38066,33,29,0.26,31,0.41,0,Normal,India,Germany,0.504,787,1
161.99.103.92,173.5.52.222,16660,2018,UDP,6607,485,610,45823,3387,5,17,0.43,16,0.2,0,DoS,Russia,Russia,0.841,788,0
176.160.198.212,103.124.191.113,25684,6024,UDP,7879,683,554,23297,6236,31,4,0.81,1,0.31,1,Normal,USA,China,0.376,789,0
140.233.244.175,195.191.90.233,6820,506,TCP,367,35,1286,20712,48858,41,7,0.52,33,0.38,1,Botnet,USA,India,0.355,790,0
154.225.19.100,208.179.128.160,19606,318,TCP,4772,284,1304,25506,30671,40,9,0.59,30,0.15,1,Normal,China,Germany,0.499,791,0
163.30.254.175,205.191.252.29,55564,1662,ICMP,6026,720,134,48346,5699,24,3,0.02,35,0.9,1,Normal,China,China,0.77,792,0
3.134.113.66,85.154.201.31,48368,3751,ICMP,4039,992,1271,11693,38099,37,21,0.9,30,0.19,0,Normal,Russia,India,0.296,793,0
115.98.224.237,145.88.97.74,29401,827,UDP,6620,555,978,48359,39168,41,23,0.57,9,0.11,0,Normal,China,USA,0.965,794,0
23.103.12.186,127.14.45.172,60147,5136,ICMP,4733,905,1230,30712,18326,30,4,0.7,22,0.65,0,Normal,China,USA,0.475,795,0
214.11.156.74,137.220.147.87,25665,7274,TCP,5966,515,113,23426,17491,11,20,0.3,12,0.06,0,Normal,UK,India,0.551,796,0
190.90.187.200,6.203.55.200,64273,545,ICMP,3671,542,1395,29391,18375,39,22,0.15,31,0.93,0,Normal,USA,China,0.574,797,0
114.40.142.113,177.118.106.156,31406,5364,TCP,8321,265,1342,2414,41783,47,28,0.8,32,0.68,0,Normal,China,Russia,0.673,798,0
174.7.134.250,54.58.69.109,23959,985,UDP,3991,580,785,28036,30702,24,3,0.6,35,0.96,0,DoS,Russia,UK,0.804,799,0
218.182.26.236,233.210.182.36,10002,4174,ICMP,1867,51,912,4408,3729,22,18,0.64,36,0.72,1,Normal,India,USA,0.3,800,0
246.57.250.41,169.225.93.186,7493,3155,UDP,5820,156,747,41244,36646,15,11,0.94,21,0.42,0,DoS,Germany,Russia,0.15,801,0
89.205.113.140,121.90.229.140,7603,1097,ICMP,5695,910,1180,21946,49317,33,27,0.42,23,0.59,0,Normal,Russia,Germany,0.432,802,0
15.132.241.161,30.84.63.245,30538,708,UDP,1192,408,758,5092,34809,42,25,0.09,11,0.41,0,Normal,USA,UK,0.331,803,0
56.234.159.144,203.80.191.142,18013,952,UDP,5700,637,828,18606,19095,38,20,0.08,39,0.22,1,Normal,India,USA,0.485,804,0
143.193.216.120,56.113.88.171,8354,4424,UDP,7844,732,199,29956,38933,31,26,0.3,24,0.01,0,Normal,UK,India,0.161,805,0
174.148.93.91,50.38.65.233,63462,1928,UDP,4099,302,1378,31073,16224,26,27,0.64,45,0.95,0,Normal,USA,Germany,0.65,806,0
158.166.88.179,107.241.51.156,24004,5230,UDP,8187,186,703,1407,1250,2,17,0.39,47,0.02,1,Normal,USA,Russia,0.382,807,0
99.183.50.84,170.170.182.161,12050,7521,UDP,3199,646,1181,13944,34816,20,16,0.35,9,0.08,0,Normal,UK,UK,0.477,808,0
248.230.69.85,26.201.5.48,45859,1393,TCP,351,223,948,34533,3205,2,26,0.22,2,0.14,0,Normal,India,UK,0.849,809,0
201.236.22.233,220.208.18.219,38864,7761,TCP,2863,571,179,42883,43679,33,15,0.31,30,0.69,0,Normal,China,Germany,0.127,810,0
12.15.166.62,242.133.137.239,1622,6298,UDP,3466,670,226,40337,5186,12,6,0.32,26,0.52,0,Ransomware,Russia,India,0.857,811,1
220.11.232.97,70.206.55.223,34375,3868,TCP,2727,617,314,31941,16276,26,20,0.33,25,0.82,1,Normal,Russia,Russia,0.133,812,0
143.169.148.112,191.215.177.66,20493,3312,ICMP,2854,333,1449,10700,12380,35,9,0.78,32,0.51,0,Normal,UK,Russia,0.848,813,0
175.154.138.218,136.158.209.150,10813,3088,ICMP,6718,955,1219,42247,11372,4,29,0.59,23,0.7,0,DDoS,China,Germany,0.354,814,0
65.220.202.84,114.88.165.176,12086,4454,ICMP,3872,568,254,7207,47474,30,29,0.94,1,0.81,0,Normal,Russia,Russia,0.444,815,0
165.82.58.73,162.152.237.89,24401,7926,UDP,9399,407,750,45222,49559,14,5,0.32,21,0.52,0,Normal,USA,India,0.497,816,0
237.144.75.13,71.189.32.94,1520,5656,ICMP,1571,742,1067,49903,46749,36,4,0.07,13,0.01,0,Normal,UK,Germany,0.719,817,0
108.242.60.233,6.104.150.34,20232,3576,UDP,1555,268,1193,25453,36166,39,18,0.09,41,0.42,0,Normal,USA,India,0.608,818,0
236.178.150.78,236.163.195.87,12372,1815,ICMP,8442,160,78,9269,44580,35,13,0.85,26,0.27,0,Normal,USA,UK,0.613,819,0
129.92.186.79,183.123.148.178,56837,149,ICMP,3195,243,1111,21781,34381,44,10,0.43,7,0.86,0,Normal,China,India,0.746,820,0
17.44.78.24,17.115.177.21,31041,3612,UDP,7546,6,1456,26487,33555,42,10,0.39,14,0.43,0,Normal,Russia,India,0.431,821,0
24.58.223.1,80.177.82.22,55619,5972,ICMP,7387,604,1444,32393,23125,10,12,0.27,1,0.69,1,Normal,Russia,India,0.705,822,0
113.188.171.163,252.179.60.12,39843,5498,ICMP,806,57,1166,38630,4478,49,6,0.91,30,0.5,0,Normal,Russia,China,0.325,823,0
148.47.77.143,29.8.110.15,44034,4407,TCP,5034,413,203,19040,11961,31,5,0.25,16,0.15,0,DDoS,China,India,0.515,824,1
180.36.86.174,136.121.13.105,29093,5981,TCP,3008,314,1218,17615,8654,48,24,0.06,34,0.77,1,Normal,Russia,UK,0.359,825,0
236.43.157.4,80.238.16.84,16313,1192,ICMP,5438,394,723,5204,21656,46,3,0.73,7,0.65,1,Normal,Germany,India,0.295,826,0
222.176.190.8,212.245.177.246,34374,6205,UDP,3221,971,1422,43514,13729,15,3,0.26,24,0.11,0,SQL Injection,India,UK,0.347,827,0
225.171.31.33,7.97.191.94,63011,2505,TCP,3956,679,216,12800,37445,45,28,0.64,38,0.63,0,Normal,Russia,Russia,0.712,828,0
141.22.116.33,226.24.100.11,7987,4474,TCP,1639,447,241,22286,27821,40,11,0.38,15,0.72,0,Normal,Germany,Germany,0.895,829,0
246.79.141.248,100.147.9.181,56506,7734,TCP,4734,223,382,19382,41735,31,3,0.2,7,0.17,0,Normal,Russia,Germany,0.707,830,0
140.89.87.60,145.7.189.183,64092,7455,TCP,7058,788,169,44248,21024,21,5,0.09,28,0.28,0,Normal,Russia,UK,0.722,831,0
221.82.81.191,77.78.17.52,56151,2275,UDP,6671,98,610,19447,31590,6,4,0.81,36,0.47,0,Normal,USA,India,0.868,832,0
67.214.153.7,98.173.88.58,9529,5930,TCP,472,655,684,28980,5317,14,1,0.8,29,0.86,0,Normal,China,India,0.946,833,0
106.12.208.129,250.83.83.86,33590,7913,TCP,9062,799,810,46159,12678,45,6,0.34,13,0.37,0,Normal,Russia,India,0.975,834,0
82.63.156.31,51.229.93.191,28658,2246,ICMP,6747,582,423,40040,10451,22,4,0.25,49,0.29,0,Normal,UK,India,0.294,835,0
24.179.197.82,81.228.29.27,40936,1531,ICMP,9673,917,874,9591,23850,29,8,0.58,48,0.94,0,Normal,India,UK,0.824,836,0
120.224.183.141,161.93.251.189,55078,5369,UDP,638,489,446,19581,35655,29,13,0.22,40,0.91,1,Normal,Germany,India,0.517,837,0
67.49.32.208,129.134.77.159,13910,3117,UDP,8350,470,59,26065,40644,1,9,0.27,37,0.16,1,Normal,Russia,Germany,0.98,838,0
247.210.14.194,188.254.48.123,42501,2393,UDP,5534,497,1497,8561,22647,23,3,0.21,36,0.73,0,Ransomware,USA,USA,0.73,839,0
220.103.165.101,134.142.128.6,15922,2999,TCP,2810,126,1372,13815,10263,15,8,0.47,36,0.96,1,Normal,Germany,UK,0.5,840,0
21.213.167.88,102.127.32.49,61855,7372,UDP,2645,799,613,16221,24366,41,13,0.5,43,0.15,0,Normal,Russia,China,0.961,841,0
89.80.113.67,5.26.126.16,19439,3260,UDP,4491,601,835,27295,44442,11,28,0.63,20,0.1,0,Normal,UK,USA,0.475,842,0
101.38.50.208,192.175.231.24,41274,5109,UDP,6946,610,1189,28592,38296,15,26,0.83,16,0.42,0,Botnet,USA,India,0.159,843,0
183.103.63.165,117.218.61.241,35808,3153,UDP,9735,214,1041,33009,16906,23,25,0.79,13,0.52,0,Normal,Russia,USA,0.942,844,0
172.132.185.238,71.219.30.183,37089,5691,TCP,5107,669,796,23101,34276,46,2,0.31,30,0.82,1,Normal,Germany,USA,0.454,845,0
237.9.79.187,34.93.209.165,57642,1116,UDP,8688,262,65,22419,19730,46,5,0.61,24,0.75,0,Normal,Germany,USA,0.46,846,0
185.81.174.200,114.228.232.151,24038,5692,TCP,753,755,1424,30675,47173,48,2,0.14,18,0.79,0,Normal,China,China,0.711,847,0
60.149.101.142,141.231.215.224,15739,1273,UDP,2085,470,1102,44986,10648,6,14,0.37,33,0.61,0,Normal,USA,India,0.7,848,0
122.131.233.58,25.86.238.181,55650,3056,TCP,8271,225,1276,12165,10338,2,11,0.48,19,0.95,0,Normal,Germany,UK,0.928,849,0
214.56.60.249,192.245.12.11,49508,5269,UDP,1076,971,1166,40423,6452,13,22,0.45,27,0.45,0,Normal,India,India,0.433,850,0
196.2.169.234,41.246.102.3,54682,2303,TCP,4389,680,884,22016,21986,36,14,0.51,37,0.59,1,Normal,China,India,0.538,851,0
155.118.42.145,111.112.252.235,51003,3169,UDP,4377,934,823,39075,41346,12,10,0.85,49,0.08,0,Normal,Germany,China,0.106,852,0
198.238.212.35,194.136.145.171,40603,2985,UDP,6678,538,1181,20046,19695,31,2,0.82,21,0.88,1,Normal,USA,Russia,0.771,853,0
62.201.166.123,127.190.42.204,5170,1223,TCP,3619,181,1419,34233,26514,28,20,0.46,3,0.76,0,DDoS,Germany,Russia,0.39,854,0
79.239.23.121,156.216.160.63,1060,4896,UDP,856,10,784,528,40126,6,28,0.64,13,0.49,0,Normal,Germany,USA,0.527,855,0
51.244.149.139,21.60.59.2,30378,3626,TCP,3709,697,1003,25259,24074,42,22,0.2,44,0.66,1,Normal,Russia,USA,0.31,856,0
234.90.67.161,17.75.165.86,30889,6642,TCP,1245,726,818,14333,25439,15,27,0.25,15,0.59,0,Normal,Germany,Russia,0.172,857,1
42.150.182.178,171.51.76.17,13393,4773,ICMP,5621,678,362,24101,15017,16,2,0.21,13,0.04,0,DDoS,USA,UK,0.158,858,0
125.74.72.1,193.111.4.206,52290,2245,TCP,1132,127,468,30199,33238,26,26,0.97,46,0.57,0,Normal,Russia,China,0.68,859,0
